id,country,city,district,address,rooms,area,floor,series,price,price_per_meter,has_geocode,latt,longt,stnumber,staddress,created,last_seen
1988,Latvia,Riga,Centrs,Noliktavas 1,5,122,1,Pirmskara projekts,185000,1516.39,1,56.95292,24.10287,1.0,Noliktavas iela,07/06/2019 08:01,16/06/2019 08:01
1991,Latvia,Riga,Maskavas priekšpilsēta,Katoļu 9,1,30,4,Renovēts,48450,1615.0,1,56.94148,24.13706,9.0,Katoļu iela,07/06/2019 08:01,16/06/2019 08:01
1994,Latvia,Riga,Ziepniekkalns,Valdeķu 52,1,35,1,602. sērija,36000,1028.57,1,56.90314,24.09699,52.0,Valdeķu iela,07/06/2019 08:01,16/06/2019 08:01
1995,Latvia,Riga,Āgenskalns,Auces 2,2,52,1,Pirmskara projekts,35000,673.08,1,56.94266,24.08142,2.0,Auces iela,07/06/2019 08:01,16/06/2019 08:01
1996,Latvia,Riga,Purvciems,Pūces 43,2,108,5,Jaunais projekts,155000,1435.19,1,56.95307,24.18944,43.0,Pūces iela,07/06/2019 08:01,16/06/2019 08:01
1998,Latvia,Riga,Centrs,Ganību d. 15,1,31,4,Pirmskara projekts,44900,1448.39,1,56.97362,24.11071,15.0,Ganību dambis,07/06/2019 08:01,16/06/2019 08:01
1999,Latvia,Riga,Centrs,Duntes 28,2,52,9,Jaunais projekts,85000,1634.62,1,56.98778,24.13353,28.0,Duntes iela,07/06/2019 08:01,16/06/2019 08:01
2000,Latvia,Riga,Pļavnieki,Saharova 7,1,40,9,Mazģimeņu projekts,38500,962.5,1,56.93562,24.20019,7.0,Andreja Saharova iela,07/06/2019 08:01,13/06/2019 08:01
2001,Latvia,Riga,Centrs,Matīsa 89,2,51,5,Pirmskara projekts,53500,1049.02,1,56.95203,24.14445,89.0,Matīsa iela,07/06/2019 08:01,16/06/2019 08:01
2002,Latvia,Riga,Jugla,Kvēles 33,2,45,1,Hruščova projekts,39900,886.67,1,56.98323,24.24612,33.0,Kvēles iela,07/06/2019 08:01,16/06/2019 08:01
2003,Latvia,Riga,Vecmīlgrāvis,Meldru 20,3,56,5,Lietuviešu projekts,40100,716.07,1,57.03203,24.09698,20.0,Meldru iela,07/06/2019 08:01,16/06/2019 08:01
2004,Latvia,Riga,Centrs,Klijānu 16,3,66,7,Jaunais projekts,110000,1666.67,1,56.97133,24.14974,21.0,Klijānu iela,07/06/2019 08:01,16/06/2019 08:01
2005,Latvia,Riga,Imanta,Dammes 38,2,50,6,602. sērija,45000,900.0,1,56.96621,24.01156,38.0,Dammes iela,07/06/2019 08:01,16/06/2019 08:01
2006,Latvia,Riga,Ziepniekkalns,Valdeķu 50,4,79,3,602. sērija,89500,1132.91,1,56.90326,24.09554,50.0,Valdeķu iela,07/06/2019 08:01,16/06/2019 08:01
2007,Latvia,Riga,Centrs,Zaļā 4,3,93,7,Specprojekts,180000,1935.48,1,56.95862,24.11428,4.0,Zaļā iela,07/06/2019 08:01,16/06/2019 08:01
2008,Latvia,Riga,Ziepniekkalns,Ziepniekkalna 64,4,135,1,Jaunais projekts,145000,1074.07,1,56.89921,24.13813,64.0,Ziepniekkalna iela,07/06/2019 08:01,16/06/2019 08:01
2009,Latvia,Riga,Zolitūde,Bieziņa 9,1,46,7,119. sērija,42000,913.04,1,56.94591,24.02282,9.0,Aleksandra Bieziņa iela,07/06/2019 08:01,16/06/2019 08:01
2011,Latvia,Riga,Centrs,Čaka 46,4,103,2,Pirmskara projekts,135000,1310.68,1,56.95376,24.13202,46.0,Aleksandra Čaka iela,07/06/2019 08:01,16/06/2019 08:01
2012,Latvia,Riga,Centrs,Lāčplēša 47,5,91,2,Pirmskara projekts,80000,879.12,1,56.95269,24.12884,47.0,Lāčplēša iela,07/06/2019 08:01,16/06/2019 08:01
2013,Latvia,Riga,Centrs,Čaka 46,1,20,3,Pirmskara projekts,26000,1300.0,1,56.95376,24.13202,46.0,Aleksandra Čaka iela,07/06/2019 08:01,16/06/2019 08:01
2014,Latvia,Riga,Citi,Balasta d. 72,2,89,4,Jaunais projekts,252500,2837.08,1,56.9587,24.08421,72.0,Balasta dambis,07/06/2019 08:01,16/06/2019 08:01
2015,Latvia,Riga,Imanta,Dammes 32,3,62,8,602. sērija,54000,870.97,1,56.96472,24.01102,32.0,Dammes iela,07/06/2019 08:01,16/06/2019 08:01
2016,Latvia,Riga,Purvciems,Deglava 55,2,59,2,119. sērija,59500,1008.47,1,56.95083,24.17668,55.0,Augusta Deglava iela,07/06/2019 08:01,16/06/2019 08:01
2017,Latvia,Riga,Bolderāja,Lielupes 60,3,67,5,Lietuviešu projekts,51000,761.19,1,57.03153,24.05707,60.0,Lielupes iela,07/06/2019 08:01,16/06/2019 08:01
2018,Latvia,Riga,Āgenskalns,Smiļģa 20,2,43,5,Pirmskara projekts,76500,1779.07,1,56.93981,24.07913,20.0,Eduarda Smiļģa iela,07/06/2019 08:01,16/06/2019 08:01
2019,Latvia,Riga,Centrs,Vesetas 26,3,76,10,Jaunais projekts,175000,2302.63,1,56.96983,24.12868,26.0,Vesetas iela,07/06/2019 08:01,16/06/2019 08:01
2020,Latvia,Riga,Daugavgrīva,Birzes 28,1,33,1,Čehu projekts,28000,848.48,1,57.03828,24.03184,28.0,Birzes iela,07/06/2019 08:01,16/06/2019 08:01
2021,Latvia,Riga,Zolitūde,Bieziņa 3,4,90,2,119. sērija,89000,988.89,1,56.9445,24.01741,3.0,Aleksandra Bieziņa iela,07/06/2019 08:01,16/06/2019 08:01
2022,Latvia,Riga,Centrs,Vesetas 26,1,40,2,Jaunais projekts,95000,2375.0,1,56.96983,24.12868,26.0,Vesetas iela,07/06/2019 08:01,16/06/2019 08:01
2023,Latvia,Riga,Purvciems,Ūnijas 68,3,70,5,Specprojekts,85000,1214.29,1,56.96195,24.18172,68.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
2024,Latvia,Riga,Imanta,Rigondas g. 1,1,33,9,Čehu projekts,32500,984.85,1,56.96429,24.01755,1.0,Rigondas gatve,07/06/2019 08:01,16/06/2019 08:01
2025,Latvia,Riga,Purvciems,Ķeguma 43,1,39,3,Mazģimeņu projekts,41500,1064.1,1,56.96428,24.19587,43.0,Ķeguma iela,07/06/2019 08:01,16/06/2019 08:01
2026,Latvia,Riga,Pļavnieki,Tīnūžu 7,1,40,7,Mazģimeņu projekts,36000,900.0,1,56.93448,24.20924,7.0,Tīnūžu iela,07/06/2019 08:01,16/06/2019 08:01
2027,Latvia,Riga,Imanta,Rigondas g. 6,2,52,3,602. sērija,46000,884.62,1,56.96542,24.02029,6.0,Rigondas gatve,07/06/2019 08:01,16/06/2019 08:01
2028,Latvia,Riga,Purvciems,Kurmju 7,2,48,2,Staļina projekts,41500,864.58,1,56.95357,24.18575,7.0,Kurmju iela,07/06/2019 08:01,16/06/2019 08:01
2029,Latvia,Riga,Centrs,Tallinas 86,3,60,2,Renovēts,125000,2083.33,1,56.95654,24.14794,86.0,Tallinas iela,07/06/2019 08:01,16/06/2019 08:01
2030,Latvia,Riga,Centrs,Pulkv. Brieža 7,2,58,4,Renovēts,119000,2051.72,1,56.95985,24.10527,7.0,Pulkveža Brieža iela,07/06/2019 08:01,16/06/2019 08:01
2031,Latvia,Riga,Maskavas priekšpilsēta,Jēkabpils 15,3,36,3,Pirmskara projekts,28000,777.78,1,56.94344,24.13553,15.0,Jēkabpils iela,07/06/2019 08:01,16/06/2019 08:01
2032,Latvia,Riga,Pļavnieki,Rembates 8,2,53,4,Jaunais projekts,82000,1547.17,1,56.94105,24.2299,8.0,Rembates iela,07/06/2019 08:01,11/06/2019 08:00
2035,Latvia,Riga,Ziepniekkalns,Komētas 22,3,77,1,Jaunais projekts,119000,1545.45,1,56.91445,24.13248,13.0,Komētas iela,07/06/2019 08:01,16/06/2019 08:01
2036,Latvia,Riga,Centrs,Merķeļa 17,1,40,5,Renovēts,99500,2487.5,1,56.95141,24.11619,17.0,Merķeļa iela,07/06/2019 08:01,16/06/2019 08:01
2037,Latvia,Riga,Centrs,Ģertrūdes 30,5,139,3,Pirmskara projekts,339000,2438.85,1,56.95504,24.1264,30.0,Ģertrūdes iela,07/06/2019 08:01,16/06/2019 08:01
2038,Latvia,Riga,Imanta,Rigondas g. 10,1,32,1,602. sērija,38500,1203.13,1,56.96571,24.02289,10.0,Rigondas gatve,07/06/2019 08:01,16/06/2019 08:01
2041,Latvia,Riga,Purvciems,Upeņu 17,3,82,3,Jaunais projekts,148000,1804.88,1,56.95998,24.19168,17.0,Upeņu iela,07/06/2019 08:01,16/06/2019 08:01
2042,Latvia,Riga,Ķengarags,Lokomotīves 96,2,45,4,Lietuviešu projekts,45500,1011.11,1,56.90083,24.21307,96.0,Lokomotīves iela,07/06/2019 08:01,16/06/2019 08:01
2043,Latvia,Riga,Citi,Jaunciema g. 1,2,47,1,Specprojekts,26500,563.83,1,57.00062,24.26856,1.0,Jaunciema gatve,07/06/2019 08:01,16/06/2019 08:01
2045,Latvia,Riga,Ķengarags,Bultu 3,4,79,8,467. sērija,72000,911.39,1,56.95423,24.00557,3.0,Dubultu iela,07/06/2019 08:01,16/06/2019 08:01
2046,Latvia,Riga,Mežaparks,Ezermalas 2,1,32,10,Specprojekts,43000,1343.75,1,56.99268,24.19243,2.0,Ezermalas iela,07/06/2019 08:01,16/06/2019 08:01
2047,Latvia,Riga,Zolitūde,Apuzes 13,3,74,1,Jaunais projekts,114500,1547.3,1,56.93531,24.02879,13.0,Apuzes iela,07/06/2019 08:01,16/06/2019 08:01
2048,Latvia,Riga,Mežaparks,Ezermalas 2,1,31,1,Čehu projekts,40000,1290.32,1,56.99268,24.19243,2.0,Ezermalas iela,07/06/2019 08:01,16/06/2019 08:01
2049,Latvia,Riga,Imanta,Dammes 13,3,63,6,602. sērija,53000,841.27,1,56.96181,24.01072,13.0,Dammes iela,07/06/2019 08:01,16/06/2019 08:01
2050,Latvia,Riga,Grīziņkalns,Zvaigžņu 24,1,20,3,Pirmskara projekts,40000,2000.0,1,56.96071,24.15008,24.0,Zvaigžņu iela,07/06/2019 08:01,16/06/2019 08:01
2053,Latvia,Riga,Centrs,Miera 93,4,79,5,Jaunais projekts,148000,1873.42,1,56.97335,24.14157,93.0,Miera iela,07/06/2019 08:01,16/06/2019 08:01
2054,Latvia,Riga,Āgenskalns,Mūkusalas 29,3,121,2,Jaunais projekts,215000,1776.86,1,56.93695,24.10156,29.0,Mūkusalas iela,07/06/2019 08:01,16/06/2019 08:01
2055,Latvia,Riga,Mežciems,Biķernieku 124,3,110,1,Jaunais projekts,130000,1181.82,1,56.97033,24.1821,18.0,Biķernieku iela,07/06/2019 08:01,16/06/2019 08:01
2056,Latvia,Riga,Āgenskalns,Mūkusalas 25,2,49,3,Jaunais projekts,114000,2326.53,1,56.93753,24.10056,25.0,Mūkusalas iela,07/06/2019 08:01,16/06/2019 08:01
2057,Latvia,Riga,Āgenskalns,Mūkusalas 25,2,49,2,Jaunais projekts,109000,2224.49,1,56.93753,24.10056,25.0,Mūkusalas iela,07/06/2019 08:01,16/06/2019 08:01
2058,Latvia,Riga,Imanta,Dammes 32,4,76,2,602. sērija,79000,1039.47,1,56.96472,24.01102,32.0,Dammes iela,07/06/2019 08:01,14/06/2019 08:01
2060,Latvia,Riga,Daugavgrīva,Lēpju 5,3,60,5,Specprojekts,45000,750.0,1,57.04141,24.02744,5.0,Lēpju iela,07/06/2019 08:01,16/06/2019 08:01
2061,Latvia,Riga,Centrs,Lāčplēša 126,2,61,6,Jaunais projekts,114680,1880.0,1,56.96149,24.1387,36.0,Lāčplēša iela,07/06/2019 08:01,16/06/2019 08:01
2062,Latvia,Riga,Sarkandaugava,Limbažu 4,3,56,5,Hruščova projekts,45800,817.86,1,57.00016,24.12116,4.0,Limbažu iela,07/06/2019 08:01,16/06/2019 08:01
2063,Latvia,Riga,Mežaparks,Ezermalas 19,3,65,5,Specprojekts,65000,1000.0,1,57.00009,24.1694,19.0,Ezermalas iela,07/06/2019 08:01,09/06/2019 08:01
2064,Latvia,Riga,Pļavnieki,Pavasara g. 5,3,62,6,602. sērija,62000,1000.0,1,56.93521,24.19923,5.0,Pavasara gatve,07/06/2019 08:01,16/06/2019 08:01
2065,Latvia,Riga,Vecmīlgrāvis,Meldru 14,3,57,4,Lietuviešu projekts,62000,1087.72,1,57.03089,24.09831,14.0,Meldru iela,07/06/2019 08:01,16/06/2019 08:01
2066,Latvia,Riga,Purvciems,Ūnijas 34,2,40,1,Specprojekts,24690,617.25,1,56.96658,24.17308,34.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
2067,Latvia,Riga,Purvciems,Rubeņu 9,2,24,1,Specprojekts,17790,741.25,1,56.96545,24.18084,9.0,Rubeņu iela,07/06/2019 08:01,16/06/2019 08:01
2068,Latvia,Riga,Mežciems,Kaivas 50,2,48,5,Jaunais projekts,58950,1228.13,1,56.95557,24.24257,50.0,Kaivas iela,07/06/2019 08:01,16/06/2019 08:01
2069,Latvia,Riga,Ķengarags,Bultu 7,1,30,5,Čehu projekts,30800,1026.67,1,56.91058,24.19616,7.0,Bultu iela,07/06/2019 08:01,16/06/2019 08:01
2070,Latvia,Riga,Centrs,Dzirnavu 66,3,59,4,Pirmskara projekts,93000,1576.27,1,56.95314,24.12142,66.0,Dzirnavu iela,07/06/2019 08:01,16/06/2019 08:01
2074,Latvia,Riga,Iļģuciems,Grīvas 3,1,30,5,Hruščova projekts,22000,733.33,1,56.96544,24.05135,3.0,Grīvas iela,07/06/2019 08:01,14/06/2019 08:01
2075,Latvia,Riga,Ķengarags,Ikšķiles 1,1,27,3,Specprojekts,25000,925.93,1,56.90146,24.20581,1.0,Ikšķiles iela,07/06/2019 08:01,16/06/2019 08:01
2076,Latvia,Riga,Imanta,M. Krūmu 10,3,62,3,602. sērija,62000,1000.0,1,56.95917,24.00423,10.0,Mazā Krūmu iela,07/06/2019 08:01,16/06/2019 08:01
2077,Latvia,Riga,Jugla,Silciema 5,3,58,2,Hruščova projekts,50700,874.14,1,56.98777,24.23815,5.0,Silciema iela,07/06/2019 08:01,16/06/2019 08:01
2078,Latvia,Riga,Teika,Ropažu 60,3,62,3,Staļina projekts,69500,1120.97,1,56.9805,24.18002,60.0,Ropažu iela,07/06/2019 08:01,16/06/2019 08:01
2080,Latvia,Riga,Purvciems,Madonas 25,4,97,8,119. sērija,82000,845.36,1,56.96054,24.1719,25.0,Madonas iela,07/06/2019 08:01,16/06/2019 08:01
2081,Latvia,Riga,Ķengarags,Višķu 17,2,45,2,Lietuviešu projekts,46500,1033.33,1,56.89973,24.21428,17.0,Višķu iela,07/06/2019 08:01,16/06/2019 08:01
2091,Latvia,Riga,Jugla,Brīvības 411,2,40,5,Hruščova projekts,47000,1175.0,1,56.9905,24.24205,411.0,Brīvības gatve,07/06/2019 08:01,16/06/2019 08:01
2093,Latvia,Riga,Āgenskalns,Valentīna 16,3,63,2,Jaunais projekts,89000,1412.7,1,56.94103,24.05391,16.0,Valentīna iela,07/06/2019 08:01,16/06/2019 08:01
2094,Latvia,Riga,Centrs,Timoteja 1,3,57,2,Pirmskara projekts,79500,1394.74,1,56.94462,24.12254,1.0,Timoteja iela,07/06/2019 08:01,16/06/2019 08:01
2095,Latvia,Riga,Ķengarags,Maskavas 417,2,51,7,467. sērija,48750,955.88,1,56.9002,24.20812,417.0,Maskavas iela,07/06/2019 08:01,09/06/2019 08:01
2096,Latvia,Riga,Centrs,Marijas 15,4,92,5,Pirmskara projekts,133755,1453.86,1,56.9503,24.12409,15.0,Marijas iela,07/06/2019 08:01,16/06/2019 08:01
2097,Latvia,Riga,Centrs,Vesetas 26,3,64,8,Jaunais projekts,135000,2109.38,1,56.96983,24.12868,26.0,Vesetas iela,07/06/2019 08:01,16/06/2019 08:01
2098,Latvia,Riga,Āgenskalns,Liepājas 2,3,102,4,Jaunais projekts,204000,2000.0,1,56.93287,24.07694,2.0,Liepājas iela,07/06/2019 08:01,16/06/2019 08:01
2099,Latvia,Riga,Centrs,Vesetas 26,3,67,5,Jaunais projekts,138000,2059.7,1,56.96983,24.12868,26.0,Vesetas iela,07/06/2019 08:01,16/06/2019 08:01
2100,Latvia,Riga,Mežaparks,Kokneses pr. 4,2,57,7,Jaunais projekts,105000,1842.11,1,56.99477,24.16436,4.0,Kokneses prospekts,07/06/2019 08:01,16/06/2019 08:01
2101,Latvia,Riga,Centrs,Vesetas 26,3,58,4,Jaunais projekts,120000,2068.97,1,56.96983,24.12868,26.0,Vesetas iela,07/06/2019 08:01,16/06/2019 08:01
2102,Latvia,Riga,Sarkandaugava,Limbažu 9,2,41,1,Hruščova projekts,25700,626.83,1,57.00034,24.12435,9.0,Limbažu iela,07/06/2019 08:01,16/06/2019 08:01
2104,Latvia,Riga,Pļavnieki,Dravnieku 13,3,63,5,602. sērija,64500,1023.81,1,56.94415,24.21536,13.0,Dravnieku iela,07/06/2019 08:01,16/06/2019 08:01
2105,Latvia,Riga,Āgenskalns,Dzirciema 31,2,52,1,Jaunais projekts,85995,1653.75,1,56.9554,24.05232,31.0,Dzirciema iela,07/06/2019 08:01,16/06/2019 08:01
2106,Latvia,Riga,Vecrīga,Peitavas 5,3,89,2,Pirmskara projekts,170000,1910.11,1,56.94599,24.11026,5.0,Peitavas iela,07/06/2019 08:01,16/06/2019 08:01
2107,Latvia,Riga,Iļģuciems,Lilijas 14,2,63,2,Pirmskara projekts,24000,380.95,1,56.96498,24.06445,14.0,Lilijas iela,07/06/2019 08:01,16/06/2019 08:01
2108,Latvia,Riga,Vecrīga,Vāgnera 12,4,136,2,Pirmskara projekts,231000,1698.53,1,56.94875,24.11127,12.0,Riharda Vāgnera iela,07/06/2019 08:01,16/06/2019 08:01
2109,Latvia,Riga,Mežciems,Kaivas 50,3,54,5,Jaunais projekts,80900,1498.15,1,56.95557,24.24257,50.0,Kaivas iela,07/06/2019 08:01,16/06/2019 08:01
2111,Latvia,Riga,Centrs,Čaka 36,2,46,1,Pirmskara projekts,89700,1950.0,1,56.95272,24.13,36.0,Aleksandra Čaka iela,07/06/2019 08:01,16/06/2019 08:01
2112,Latvia,Riga,Centrs,Dzirnavu 157,1,33,3,Renovēts,47950,1453.03,1,56.94137,24.12721,157.0,Dzirnavu iela,07/06/2019 08:01,16/06/2019 08:01
2113,Latvia,Riga,Āgenskalns,Valentīna 16,3,62,1,Renovēts,99000,1596.77,1,56.94103,24.05391,16.0,Valentīna iela,07/06/2019 08:01,16/06/2019 08:01
2114,Latvia,Riga,Šampēteris-Pleskodāle,Lielirbes 11,3,92,11,Jaunais projekts,149000,1619.57,1,56.93415,24.04373,11.0,Lielirbes iela,07/06/2019 08:01,16/06/2019 08:01
2115,Latvia,Riga,Krasta rajons,Zilupes 23,1,26,2,Pirmskara projekts,12000,461.54,1,56.92681,24.16973,23.0,Zilupes iela,07/06/2019 08:01,16/06/2019 08:01
2116,Latvia,Riga,Jugla,Ūdeļu 29,1,35,4,103. sērija,29900,854.29,1,56.97751,24.26572,37.0,Ūdeļu iela,07/06/2019 08:01,16/06/2019 08:01
2117,Latvia,Riga,Centrs,Dzirnavu 51,2,50,3,Pirmskara projekts,69800,1396.0,1,56.95666,24.11705,51.0,Dzirnavu iela,07/06/2019 08:01,16/06/2019 08:01
2118,Latvia,Riga,Centrs,Pulkv. Brieža 9,3,96,8,Specprojekts,176000,1833.33,1,56.9602,24.10534,9.0,Pulkveža Brieža iela,07/06/2019 08:01,12/06/2019 08:01
2119,Latvia,Riga,Āgenskalns,Liepājas 2,2,71,5,Jaunais projekts,145000,2042.25,1,56.93287,24.07694,2.0,Liepājas iela,07/06/2019 08:01,16/06/2019 08:01
2120,Latvia,Riga,Centrs,Indrānu 5,3,86,5,Jaunais projekts,183000,2127.91,1,56.96828,24.14678,5.0,Indrānu iela,07/06/2019 08:01,16/06/2019 08:01
2121,Latvia,Riga,Ziepniekkalns,Komētas 28,2,66,2,Jaunais projekts,99840,1512.73,1,56.91445,24.13248,13.0,Komētas iela,07/06/2019 08:01,16/06/2019 08:01
2122,Latvia,Riga,Citi,Ezera 21,1,16,1,Staļina projekts,12300,768.75,1,57.02162,24.13073,21.0,Ezera iela,07/06/2019 08:01,16/06/2019 08:01
2123,Latvia,Riga,Krasta rajons,Rītupes 25,3,68,1,Renovēts,77000,1132.35,1,56.92952,24.17129,25.0,Rītupes iela,07/06/2019 08:01,16/06/2019 08:01
2124,Latvia,Riga,Ķengarags,Salaspils 1,3,68,1,Renovēts,77000,1132.35,1,56.93254,24.16842,1.0,Salaspils iela,07/06/2019 08:01,16/06/2019 08:01
2125,Latvia,Riga,Krasta rajons,Rītupes 25,2,63,2,Renovēts,62000,984.13,1,56.92952,24.17129,25.0,Rītupes iela,07/06/2019 08:01,16/06/2019 08:01
2126,Latvia,Riga,Vecmīlgrāvis,Emmas 28,2,37,4,Renovēts,42300,1143.24,1,57.03219,24.11679,28.0,Emmas iela,07/06/2019 08:01,16/06/2019 08:01
2127,Latvia,Riga,Centrs,Ganību d. 15,2,45,3,Pirmskara projekts,63900,1420.0,1,56.97362,24.11071,15.0,Ganību dambis,07/06/2019 08:01,16/06/2019 08:01
2128,Latvia,Riga,Centrs,Brīvības 114,2,46,2,Pirmskara projekts,46200,1004.35,1,56.9619,24.1347,114.0,Brīvības iela,07/06/2019 08:01,16/06/2019 08:01
2129,Latvia,Riga,Centrs,Tallinas 14,2,44,5,Pirmskara projekts,69000,1568.18,1,56.96377,24.13497,14.0,Tallinas iela,07/06/2019 08:01,16/06/2019 08:01
2130,Latvia,Riga,Zolitūde,Gramzdas 19,4,90,4,119. sērija,90000,1000.0,1,56.94371,24.00822,19.0,Gramzdas iela,07/06/2019 08:01,16/06/2019 08:01
2131,Latvia,Riga,Āgenskalns,Dzirciema 31,4,96,2,Jaunais projekts,158235,1648.28,1,56.9554,24.05232,31.0,Dzirciema iela,07/06/2019 08:01,16/06/2019 08:01
2132,Latvia,Riga,Centrs,Čaka 63,4,89,4,Pirmskara projekts,109000,1224.72,1,56.95551,24.13459,63.0,Aleksandra Čaka iela,07/06/2019 08:01,16/06/2019 08:01
2133,Latvia,Riga,Jugla,Tirzas 3,1,30,4,Hruščova projekts,33400,1113.33,1,56.98859,24.2258,3.0,Tirzas iela,07/06/2019 08:01,16/06/2019 08:01
2134,Latvia,Riga,Mežciems,Eizenšteina 71,2,52,5,602. sērija,61900,1190.38,1,56.96093,24.23269,71.0,Sergeja Eizenšteina iela,07/06/2019 08:01,16/06/2019 08:01
2135,Latvia,Riga,Āgenskalns,Dzirciema 31,2,54,2,Jaunais projekts,96661,1790.02,1,56.9554,24.05232,31.0,Dzirciema iela,07/06/2019 08:01,11/06/2019 08:00
2136,Latvia,Riga,Centrs,Čaka 36,2,47,3,Renovēts,94568,2012.09,1,56.95272,24.13,36.0,Aleksandra Čaka iela,07/06/2019 08:01,16/06/2019 08:01
2137,Latvia,Riga,Pļavnieki,Rudens 12,4,77,2,602. sērija,71000,922.08,1,56.93728,24.20051,12.0,Rudens iela,07/06/2019 08:01,09/06/2019 08:01
2138,Latvia,Riga,Pļavnieki,Keldiša 28,2,51,7,602. sērija,53000,1039.22,1,56.93838,24.2094,28.0,Akadēmiķa Mstislava Keldiša iela,07/06/2019 08:01,12/06/2019 08:01
2139,Latvia,Riga,Āgenskalns,Kuģu 22,3,53,1,Hruščova projekts,70000,1320.75,1,56.94257,24.09487,22.0,Kuģu iela,07/06/2019 08:01,16/06/2019 08:01
2140,Latvia,Riga,Iļģuciems,Vaidelotes 21,2,42,3,Hruščova projekts,35500,845.24,1,56.96715,24.04937,21.0,Vaidelotes iela,07/06/2019 08:01,16/06/2019 08:01
2141,Latvia,Riga,Centrs,Indrānu 8,2,53,3,Jaunais projekts,85000,1603.77,1,56.96849,24.14662,8.0,Indrānu iela,07/06/2019 08:01,16/06/2019 08:01
2144,Latvia,Riga,Citi,Valguma 31,2,68,4,Jaunais projekts,130000,1911.76,1,56.94313,24.09104,31.0,Valguma iela,07/06/2019 08:01,16/06/2019 08:01
2145,Latvia,Riga,Citi,Bauskas 149,1,22,1,Pirmskara projekts,22500,1022.73,1,56.91445,24.14082,149.0,Bauskas iela,07/06/2019 08:01,16/06/2019 08:01
2146,Latvia,Riga,Centrs,Bruņinieku 12,3,65,3,Pirmskara projekts,163000,2507.69,1,56.95813,24.12757,12.0,Bruņinieku iela,07/06/2019 08:01,16/06/2019 08:01
2147,Latvia,Riga,Teika,Lielvārdes 9999999,2,60,1,Privātmāja,52000,866.67,1,56.97806,24.18686,4.0,Lielvārdes iela,07/06/2019 08:01,16/06/2019 08:01
2148,Latvia,Riga,Centrs,Čaka 126,1,60,1,Pirmskara projekts,108000,1800.0,1,56.96102,24.14549,126.0,Aleksandra Čaka iela,07/06/2019 08:01,16/06/2019 08:01
2149,Latvia,Riga,Imanta,Kleistu 11,3,79,5,Jaunais projekts,115000,1455.7,1,56.96316,24.02243,11.0,Kleistu iela,07/06/2019 08:01,16/06/2019 08:01
2151,Latvia,Riga,Ziepniekkalns,Dignājas 3,2,63,3,Jaunais projekts,87000,1380.95,1,56.91327,24.11924,3.0,Dignājas iela,07/06/2019 08:01,16/06/2019 08:01
2152,Latvia,Riga,Teika,Biķernieku 77,2,46,4,Specprojekts,52000,1130.43,1,56.96848,24.18811,77.0,Biķernieku iela,07/06/2019 08:01,16/06/2019 08:01
2153,Latvia,Riga,Centrs,Bruņinieku 39,3,87,4,Renovēts,217000,2494.25,1,56.95664,24.13125,39.0,Bruņinieku iela,07/06/2019 08:01,16/06/2019 08:01
2154,Latvia,Riga,Centrs,Stabu 20,2,62,4,Pirmskara projekts,95000,1532.26,1,56.95721,24.1261,20.0,Stabu iela,07/06/2019 08:01,16/06/2019 08:01
2155,Latvia,Riga,Pļavnieki,Dravnieku 13,3,63,5,602. sērija,64500,1023.81,1,56.94415,24.21536,13.0,Dravnieku iela,07/06/2019 08:01,16/06/2019 08:01
2156,Latvia,Riga,Purvciems,Sesku 63,3,77,5,119. sērija,75000,974.03,1,56.94616,24.19187,63.0,Sesku iela,07/06/2019 08:01,16/06/2019 08:01
2157,Latvia,Riga,Āgenskalns,Slokas 48,2,60,1,Specprojekts,49500,825.0,1,56.95244,24.06356,48.0,Slokas iela,07/06/2019 08:01,16/06/2019 08:01
2160,Latvia,Riga,Krasta rajons,Salacas 23,3,57,6,467. sērija,52000,912.28,1,56.92683,24.17218,23.0,Salacas iela,07/06/2019 08:01,16/06/2019 08:01
2161,Latvia,Riga,Purvciems,Ūnijas 24,3,69,1,103. sērija,79000,1144.93,1,56.96733,24.17058,24.0,Ūnijas iela,07/06/2019 08:01,16/06/2019 08:01
2163,Latvia,Riga,Teika,Vidrižu 4,3,80,1,Specprojekts,95000,1187.5,1,56.97857,24.17687,4.0,Vidrižu iela,07/06/2019 08:01,16/06/2019 08:01
2164,Latvia,Riga,Centrs,Pulkv. Brieža 9,3,108,4,Jaunais projekts,189000,1750.0,1,56.9602,24.10534,9.0,Pulkveža Brieža iela,07/06/2019 08:01,16/06/2019 08:01
2166,Latvia,Riga,Teika,Launkalnes 12,1,33,4,103. sērija,43000,1303.03,1,56.97201,24.17534,12.0,Launkalnes iela,07/06/2019 08:01,16/06/2019 08:01
2167,Latvia,Riga,Centrs,Katrīnas d. 5,3,66,5,Specprojekts,101000,1530.3,1,56.96958,24.10152,5.0,Katrīnas dambis,07/06/2019 08:01,16/06/2019 08:01
2169,Latvia,Riga,Centrs,Lāčplēša 112,4,85,5,Pirmskara projekts,30000,352.94,1,56.94178,24.12983,112.0,Lāčplēša iela,07/06/2019 08:01,16/06/2019 08:01
2170,Latvia,Riga,Centrs,Marijas 15,3,93,5,Pirmskara projekts,100000,1075.27,1,56.9503,24.12409,15.0,Marijas iela,07/06/2019 08:01,16/06/2019 08:01
